SalesOrderNumber;DueDate;ShipDate;OnlineOrderFlag;CustomerID;SalesPersonID;SubTotal;TaxAmt;Freight;TotalDue
SO48546;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;14960;NULL;2181,5625;174,525;54,5391;2410,6266
SO48547;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;19029;NULL;1000,4375;80,035;25,0109;1105,4834
SO48548;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;16414;NULL;2443,35;195,468;61,0838;2699,9018
SO48549;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;14946;NULL;2181,5625;174,525;54,5391;2410,6266
SO48550;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;19315;NULL;782,99;62,6392;19,5748;865,204
SO48551;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;20833;NULL;782,99;62,6392;19,5748;865,204
SO48552;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;14242;NULL;1000,4375;80,035;25,0109;1105,4834
SO48553;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;13716;NULL;2443,35;195,468;61,0838;2699,9018
SO48554;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;26622;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48555;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;15399;NULL;782,99;62,6392;19,5748;865,204
SO48556;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;22936;NULL;2181,5625;174,525;54,5391;2410,6266
SO48557;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;22958;NULL;2443,35;195,468;61,0838;2699,9018
SO48558;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;26684;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48559;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;13122;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48560;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;26561;NULL;782,99;62,6392;19,5748;865,204
SO48561;2012-11-24 00:00:00.000;2012-11-19 00:00:00.000;1;26562;NULL;782,99;62,6392;19,5748;865,204
SO48562;2012-11-25 00:00:00.000;2012-11-20 00:00:00.000;1;17085;NULL;2181,5625;174,525;54,5391;2410,6266
SO48563;2012-11-25 00:00:00.000;2012-11-20 00:00:00.000;1;20831;NULL;782,99;62,6392;19,5748;865,204
SO48564;2012-11-25 00:00:00.000;2012-11-20 00:00:00.000;1;17218;NULL;2181,5625;174,525;54,5391;2410,6266
SO48565;2012-11-25 00:00:00.000;2012-11-20 00:00:00.000;1;26604;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48566;2012-11-25 00:00:00.000;2012-11-20 00:00:00.000;1;22906;NULL;2181,5625;174,525;54,5391;2410,6266
SO48567;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;14948;NULL;2181,5625;174,525;54,5391;2410,6266
SO48568;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;19296;NULL;782,99;62,6392;19,5748;865,204
SO48569;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;20726;NULL;782,99;62,6392;19,5748;865,204
SO48570;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;26504;NULL;1000,4375;80,035;25,0109;1105,4834
SO48571;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;13726;NULL;2181,5625;174,525;54,5391;2410,6266
SO48572;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;28756;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48573;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;15419;NULL;782,99;62,6392;19,5748;865,204
SO48574;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;15422;NULL;782,99;62,6392;19,5748;865,204
SO48575;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;13123;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48576;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;13133;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48577;2012-11-26 00:00:00.000;2012-11-21 00:00:00.000;1;26571;NULL;782,99;62,6392;19,5748;865,204
SO48578;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;17207;NULL;2181,5625;174,525;54,5391;2410,6266
SO48579;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;13741;NULL;2181,5625;174,525;54,5391;2410,6266
SO48580;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;12231;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48581;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;26632;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48582;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;15428;NULL;782,99;62,6392;19,5748;865,204
SO48583;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;23106;NULL;2181,5625;174,525;54,5391;2410,6266
SO48584;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;22935;NULL;2181,5625;174,525;54,5391;2410,6266
SO48585;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;24919;NULL;1000,4375;80,035;25,0109;1105,4834
SO48586;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;13113;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48587;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;26568;NULL;782,99;62,6392;19,5748;865,204
SO48588;2012-11-27 00:00:00.000;2012-11-22 00:00:00.000;1;26569;NULL;782,99;62,6392;19,5748;865,204
SO48589;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;17646;NULL;1000,4375;80,035;25,0109;1105,4834
SO48590;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;28757;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48591;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;28739;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48592;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;12266;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48593;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;12394;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48594;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;26614;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48595;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;23097;NULL;2181,5625;174,525;54,5391;2410,6266
SO48596;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;23101;NULL;2181,5625;174,525;54,5391;2410,6266
SO48597;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;26650;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48598;2012-11-28 00:00:00.000;2012-11-23 00:00:00.000;1;13106;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48599;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;15002;NULL;2181,5625;174,525;54,5391;2410,6266
SO48600;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;18185;NULL;1000,4375;80,035;25,0109;1105,4834
SO48601;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;28728;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48602;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;12237;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48603;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;28751;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48604;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;26609;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48605;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;26616;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48606;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;22988;NULL;2443,35;195,468;61,0838;2699,9018
SO48607;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;22946;NULL;2181,5625;174,525;54,5391;2410,6266
SO48608;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;26644;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48609;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;26646;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48610;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;13134;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48611;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;13518;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48612;2012-11-29 00:00:00.000;2012-11-24 00:00:00.000;1;13520;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48613;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;14965;NULL;2181,5625;174,525;54,5391;2410,6266
SO48614;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;14976;NULL;2181,5625;174,525;54,5391;2410,6266
SO48615;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;19360;NULL;1000,4375;80,035;25,0109;1105,4834
SO48616;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;13721;NULL;2181,5625;174,525;54,5391;2410,6266
SO48617;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;13725;NULL;2181,5625;174,525;54,5391;2410,6266
SO48618;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;27259;NULL;782,99;62,6392;19,5748;865,204
SO48619;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;22934;NULL;2443,35;195,468;61,0838;2699,9018
SO48620;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;20665;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48621;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;13129;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48622;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;13156;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48623;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;13108;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48624;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;13109;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48625;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;26547;NULL;782,99;62,6392;19,5748;865,204
SO48626;2012-11-30 00:00:00.000;2012-11-25 00:00:00.000;1;26570;NULL;782,99;62,6392;19,5748;865,204
SO48627;2012-12-01 00:00:00.000;2012-11-26 00:00:00.000;1;28758;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48628;2012-12-01 00:00:00.000;2012-11-26 00:00:00.000;1;12381;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48629;2012-12-01 00:00:00.000;2012-11-26 00:00:00.000;1;24916;NULL;1000,4375;80,035;25,0109;1105,4834
SO48630;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;26623;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48631;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;17185;NULL;2181,5625;174,525;54,5391;2410,6266
SO48632;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;17192;NULL;2181,5625;174,525;54,5391;2410,6266
SO48633;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;20875;NULL;782,99;62,6392;19,5748;865,204
SO48634;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;12230;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48635;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;28750;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48636;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;15429;NULL;782,99;62,6392;19,5748;865,204
SO48637;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;15474;NULL;782,99;62,6392;19,5748;865,204
SO48638;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;15475;NULL;782,99;62,6392;19,5748;865,204
SO48639;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;20670;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48640;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;26681;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48641;2012-12-02 00:00:00.000;2012-11-27 00:00:00.000;1;13524;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48642;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;15061;NULL;2181,5625;174,525;54,5391;2410,6266
SO48643;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;20869;NULL;782,99;62,6392;19,5748;865,204
SO48644;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;14270;NULL;1000,4375;80,035;25,0109;1105,4834
SO48645;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;14283;NULL;1000,4375;80,035;25,0109;1105,4834
SO48646;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;13722;NULL;2443,35;195,468;61,0838;2699,9018
SO48647;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;26625;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48648;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;26610;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48649;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;15432;NULL;782,99;62,6392;19,5748;865,204
SO48650;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;22986;NULL;2181,5625;174,525;54,5391;2410,6266
SO48651;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;22926;NULL;2181,5625;174,525;54,5391;2410,6266
SO48652;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;22951;NULL;2443,35;195,468;61,0838;2699,9018
SO48653;2012-12-03 00:00:00.000;2012-11-28 00:00:00.000;1;20680;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48654;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;17094;NULL;2181,5625;174,525;54,5391;2410,6266
SO48655;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;18183;NULL;1000,4375;80,035;25,0109;1105,4834
SO48656;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;20829;NULL;782,99;62,6392;19,5748;865,204
SO48657;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;15067;NULL;2181,5625;174,525;54,5391;2410,6266
SO48658;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;12228;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48659;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;28749;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48660;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;26607;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48661;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;15467;NULL;782,99;62,6392;19,5748;865,204
SO48662;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;22938;NULL;2443,35;195,468;61,0838;2699,9018
SO48663;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;13118;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48664;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;13521;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48665;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;20872;NULL;782,99;62,6392;19,5748;865,204
SO48666;2012-12-04 00:00:00.000;2012-11-29 00:00:00.000;1;13090;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48667;2012-12-05 00:00:00.000;2012-11-30 00:00:00.000;1;19341;NULL;1000,4375;80,035;25,0109;1105,4834
SO48668;2012-12-05 00:00:00.000;2012-11-30 00:00:00.000;1;18626;NULL;1000,4375;80,035;25,0109;1105,4834
SO48669;2012-12-05 00:00:00.000;2012-11-30 00:00:00.000;1;19293;NULL;782,99;62,6392;19,5748;865,204
SO48670;2012-12-05 00:00:00.000;2012-11-30 00:00:00.000;1;13715;NULL;2181,5625;174,525;54,5391;2410,6266
SO48671;2012-12-05 00:00:00.000;2012-11-30 00:00:00.000;1;12270;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48672;2012-12-05 00:00:00.000;2012-11-30 00:00:00.000;1;22950;NULL;2181,5625;174,525;54,5391;2410,6266
SO48673;2012-12-05 00:00:00.000;2012-11-30 00:00:00.000;1;13131;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48674;2012-12-05 00:00:00.000;2012-11-30 00:00:00.000;1;26548;NULL;782,99;62,6392;19,5748;865,204
SO48675;2012-12-06 00:00:00.000;2012-12-01 00:00:00.000;1;15079;NULL;2181,5625;174,525;54,5391;2410,6266
SO48676;2012-12-06 00:00:00.000;2012-12-01 00:00:00.000;1;13729;NULL;2443,35;195,468;61,0838;2699,9018
SO48677;2012-12-06 00:00:00.000;2012-12-01 00:00:00.000;1;12391;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48678;2012-12-06 00:00:00.000;2012-12-01 00:00:00.000;1;26627;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48679;2012-12-06 00:00:00.000;2012-12-01 00:00:00.000;1;26608;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48680;2012-12-06 00:00:00.000;2012-12-01 00:00:00.000;1;27242;NULL;782,99;62,6392;19,5748;865,204
SO48681;2012-12-06 00:00:00.000;2012-12-01 00:00:00.000;1;13160;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48682;2012-12-06 00:00:00.000;2012-12-01 00:00:00.000;1;13091;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48683;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;17648;NULL;1000,4375;80,035;25,0109;1105,4834
SO48684;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;16534;NULL;2181,5625;174,525;54,5391;2410,6266
SO48685;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;13728;NULL;2443,35;195,468;61,0838;2699,9018
SO48686;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;25999;NULL;2181,5625;174,525;54,5391;2410,6266
SO48687;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;12317;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48688;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;22966;NULL;2181,5625;174,525;54,5391;2410,6266
SO48689;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;24914;NULL;1000,4375;80,035;25,0109;1105,4834
SO48690;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;13130;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48691;2012-12-07 00:00:00.000;2012-12-02 00:00:00.000;1;26549;NULL;782,99;62,6392;19,5748;865,204
SO48692;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;18171;NULL;1000,4375;80,035;25,0109;1105,4834
SO48693;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;25995;NULL;2443,35;195,468;61,0838;2699,9018
SO48694;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;12315;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48695;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;26624;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48696;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;23100;NULL;2443,35;195,468;61,0838;2699,9018
SO48697;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;22933;NULL;2181,5625;174,525;54,5391;2410,6266
SO48698;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;26647;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48699;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;13115;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48700;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;13519;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48701;2012-12-08 00:00:00.000;2012-12-03 00:00:00.000;1;13103;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48702;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;17115;NULL;2181,5625;174,525;54,5391;2410,6266
SO48703;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;15004;NULL;2443,35;195,468;61,0838;2699,9018
SO48704;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;16429;NULL;2443,35;195,468;61,0838;2699,9018
SO48705;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;14995;NULL;2181,5625;174,525;54,5391;2410,6266
SO48706;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;19359;NULL;1000,4375;80,035;25,0109;1105,4834
SO48707;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;19313;NULL;782,99;62,6392;19,5748;865,204
SO48708;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;16466;NULL;2181,5625;174,525;54,5391;2410,6266
SO48709;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;14268;NULL;1000,4375;80,035;25,0109;1105,4834
SO48710;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;12305;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48711;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;15410;NULL;782,99;62,6392;19,5748;865,204
SO48712;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;27252;NULL;782,99;62,6392;19,5748;865,204
SO48713;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;27253;NULL;782,99;62,6392;19,5748;865,204
SO48714;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;23104;NULL;2181,5625;174,525;54,5391;2410,6266
SO48715;2012-12-09 00:00:00.000;2012-12-04 00:00:00.000;1;23107;NULL;2181,5625;174,525;54,5391;2410,6266
SO48716;2012-12-10 00:00:00.000;2012-12-05 00:00:00.000;1;17626;NULL;2181,5625;174,525;54,5391;2410,6266
SO48717;2012-12-10 00:00:00.000;2012-12-05 00:00:00.000;1;28736;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48718;2012-12-10 00:00:00.000;2012-12-05 00:00:00.000;1;12382;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48719;2012-12-10 00:00:00.000;2012-12-05 00:00:00.000;1;23099;NULL;2443,35;195,468;61,0838;2699,9018
SO48720;2012-12-10 00:00:00.000;2012-12-05 00:00:00.000;1;22910;NULL;2181,5625;174,525;54,5391;2410,6266
SO48721;2012-12-10 00:00:00.000;2012-12-05 00:00:00.000;1;22930;NULL;2443,35;195,468;61,0838;2699,9018
SO48722;2012-12-10 00:00:00.000;2012-12-05 00:00:00.000;1;22937;NULL;2443,35;195,468;61,0838;2699,9018
SO48723;2012-12-11 00:00:00.000;2012-12-06 00:00:00.000;1;14944;NULL;2443,35;195,468;61,0838;2699,9018
SO48724;2012-12-11 00:00:00.000;2012-12-06 00:00:00.000;1;20722;NULL;782,99;62,6392;19,5748;865,204
SO48725;2012-12-11 00:00:00.000;2012-12-06 00:00:00.000;1;17202;NULL;2181,5625;174,525;54,5391;2410,6266
SO48726;2012-12-11 00:00:00.000;2012-12-06 00:00:00.000;1;24915;NULL;1000,4375;80,035;25,0109;1105,4834
SO48727;2012-12-11 00:00:00.000;2012-12-06 00:00:00.000;1;13128;NULL;2049,0982;163,9279;51,2275;2264,2536
SO48728;2012-12-11 00:00:00.000;2012-12-06 00:00:00.000;1;13111;NULL;2071,4196;165,7136;51,7855;2288,9187
SO48729;2012-12-11 00:00:00.000;2012-12-06 00:00:00.000;1;26563;NULL;782,99;62,6392;19,5748;865,204
SO48730;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29825;279;35984,4499;3448,5566;1077,6739;40510,6804
SO48731;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30039;275;7046,91;676,5034;211,4073;7934,8207
SO48732;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29890;283;414,4407;39,8116;12,4411;466,6934
SO48733;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30114;290;878,358;82,1723;25,6788;986,2091
SO48734;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30075;279;22956,3155;2195,5748;686,1171;25838,0074
SO48735;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29827;275;80097,995;7686,8236;2402,1324;90186,951
SO48736;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30098;278;33,7745;3,3324;1,0414;38,1483
SO48737;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29489;281;1394,0205;130,8023;40,8757;1565,6985
SO48738;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29805;281;3288,558;315,7016;98,6567;3702,9163
SO48739;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30096;277;20553,594;1974,1496;616,9217;23144,6653
SO48740;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29772;275;80857,134;7763,0053;2425,9392;91046,0785
SO48741;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29689;283;37020,0401;3558,1621;1111,9256;41690,1278
SO48742;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30018;284;45,588;3,951;1,2347;50,7737
SO48743;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29826;276;627,768;61,9398;19,3562;709,064
SO48744;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30000;289;18986,0765;1841,9934;575,6229;21403,6928
SO48745;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29937;275;8874,407;853,7187;266,7871;9994,9128
SO48746;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29497;280;71599,4665;6916,6891;2161,4653;80677,6209
SO48747;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29683;283;8742,9763;838,0493;261,8904;9842,916
SO48748;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29654;275;1548,5749;145,6848;45,5265;1739,7862
SO48749;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29636;276;3288,558;315,7016;98,6567;3702,9163
SO48750;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29614;289;53989,976;5242,7516;1638,3599;60871,0875
SO48751;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29844;277;42079,4855;4035,4423;1261,0757;47376,0035
SO48752;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29604;279;647,994;62,2074;19,4398;729,6412
SO48753;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;30065;277;30333,7908;2913,6438;910,5137;34157,9483
SO48754;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29734;289;24351,9855;2339,8971;731,2178;27423,1004
SO48755;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29909;290;24987,5865;2393,1458;747,8581;28128,5904
SO48756;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29747;283;647,994;62,2074;19,4398;729,6412
SO48757;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29580;283;63864,7068;6130,5686;1915,8027;71911,0781
SO48758;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29744;276;40230,98;3857,3296;1205,4155;45293,7251
SO48759;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29811;277;1275,0469;121,979;38,1184;1435,1443
SO48760;2012-12-12 00:00:00.000;2012-12-07 00:00:00.000;0;29549;279;21705,4863;2078,2567;649,4552;24433,1982
